,time,values,above_3,below_3
9693,2022-07-01 19:30:00+00:00,1.667,0,1
9694,2022-07-01 20:00:00+00:00,1.667,0,1
9695,2022-07-01 20:30:00+00:00,2.667,0,1
9696,2022-07-01 21:00:00+00:00,3.0,0,0
9697,2022-07-01 21:30:00+00:00,2.667,0,1
9698,2022-07-01 22:00:00+00:00,4.667,1,0
9699,2022-07-01 22:30:00+00:00,3.667,1,0
9700,2022-07-01 23:00:00+00:00,3.333,1,0
9701,2022-07-01 23:30:00+00:00,3.667,1,0
9702,2022-07-02 00:00:00+00:00,3.333,1,0
9703,2022-07-02 00:30:00+00:00,3.333,1,0
9704,2022-07-02 01:00:00+00:00,5.333,1,0
9705,2022-07-02 01:30:00+00:00,4.667,1,0
9706,2022-07-02 02:00:00+00:00,4.333,1,0
9707,2022-07-02 02:30:00+00:00,4.0,1,0
9708,2022-07-02 03:00:00+00:00,3.333,1,0
9709,2022-07-02 03:30:00+00:00,5.333,1,0
9710,2022-07-02 04:00:00+00:00,5.333,1,0
9711,2022-07-02 04:30:00+00:00,4.667,1,0
9712,2022-07-02 05:00:00+00:00,4.333,1,0
9713,2022-07-02 05:30:00+00:00,4.667,1,0
9714,2022-07-02 06:00:00+00:00,4.667,1,0
9715,2022-07-02 06:30:00+00:00,4.333,1,0
9716,2022-07-02 07:00:00+00:00,3.0,0,0
9717,2022-07-02 07:30:00+00:00,4.333,1,0
9718,2022-07-02 08:00:00+00:00,4.333,1,0
9719,2022-07-02 08:30:00+00:00,3.0,0,0
9720,2022-07-02 09:00:00+00:00,2.667,0,1
9721,2022-07-02 09:30:00+00:00,3.0,0,0
9722,2022-07-02 10:00:00+00:00,2.667,0,1
9723,2022-07-02 10:30:00+00:00,2.667,0,1
9724,2022-07-02 11:00:00+00:00,2.667,0,1
9725,2022-07-02 11:30:00+00:00,2.0,0,1
9726,2022-07-02 12:00:00+00:00,2.0,0,1
9727,2022-07-02 12:30:00+00:00,2.0,0,1
9728,2022-07-02 13:00:00+00:00,1.667,0,1
9729,2022-07-02 13:30:00+00:00,2.0,0,1
9730,2022-07-02 14:00:00+00:00,1.667,0,1
9731,2022-07-02 14:30:00+00:00,1.333,0,1
9732,2022-07-02 15:00:00+00:00,1.667,0,1
9733,2022-07-02 15:30:00+00:00,3.0,0,0
9734,2022-07-02 16:00:00+00:00,3.0,0,0
9735,2022-07-02 16:30:00+00:00,1.333,0,1
9736,2022-07-02 17:00:00+00:00,1.333,0,1
9737,2022-07-02 17:30:00+00:00,1.333,0,1
9738,2022-07-02 18:00:00+00:00,1.0,0,1
9739,2022-07-02 18:30:00+00:00,0.333,0,1
9740,2022-07-02 19:00:00+00:00,0.333,0,1
9741,2022-07-02 19:30:00+00:00,0.333,0,1
9742,2022-07-02 20:00:00+00:00,0.333,0,1
9743,2022-07-02 20:30:00+00:00,0.333,0,1
9744,2022-07-02 21:00:00+00:00,0.667,0,1
9745,2022-07-02 21:30:00+00:00,2.333,0,1
9746,2022-07-02 22:00:00+00:00,4.0,1,0
9747,2022-07-02 22:30:00+00:00,3.667,1,0
9748,2022-07-02 23:00:00+00:00,2.333,0,1
9749,2022-07-02 23:30:00+00:00,2.333,0,1
9750,2022-07-03 00:00:00+00:00,0.667,0,1
9751,2022-07-03 00:30:00+00:00,2.0,0,1
9752,2022-07-03 01:00:00+00:00,3.333,1,0
9753,2022-07-03 01:30:00+00:00,1.0,0,1
9754,2022-07-03 02:00:00+00:00,1.0,0,1
9755,2022-07-03 02:30:00+00:00,1.0,0,1
9756,2022-07-03 03:00:00+00:00,0.667,0,1
9757,2022-07-03 03:30:00+00:00,0.333,0,1
9758,2022-07-03 04:00:00+00:00,0.0,0,1
9759,2022-07-03 04:30:00+00:00,0.333,0,1
9760,2022-07-03 05:00:00+00:00,0.667,0,1
9761,2022-07-03 05:30:00+00:00,0.333,0,1
9762,2022-07-03 06:00:00+00:00,0.333,0,1
9763,2022-07-06 17:30:00+00:00,2.0,0,1
9764,2022-07-06 18:00:00+00:00,1.333,0,1
9765,2022-07-06 18:30:00+00:00,1.333,0,1
9766,2022-07-06 19:00:00+00:00,0.667,0,1
9767,2022-07-06 19:30:00+00:00,0.333,0,1
9768,2022-07-06 20:00:00+00:00,0.667,0,1
9769,2022-07-06 20:30:00+00:00,0.0,0,1
9770,2022-07-06 21:00:00+00:00,0.333,0,1
9771,2022-07-06 21:30:00+00:00,0.333,0,1
9772,2022-07-06 22:00:00+00:00,0.333,0,1
9773,2022-07-06 22:30:00+00:00,0.0,0,1
9774,2022-07-06 23:00:00+00:00,1.0,0,1
9775,2022-07-06 23:30:00+00:00,0.333,0,1
9776,2022-07-07 00:00:00+00:00,0.333,0,1
9777,2022-07-07 00:30:00+00:00,0.667,0,1
9778,2022-07-07 01:00:00+00:00,0.333,0,1
9779,2022-07-07 01:30:00+00:00,0.333,0,1
9780,2022-07-07 02:00:00+00:00,0.333,0,1
9781,2022-07-07 02:30:00+00:00,0.333,0,1
9782,2022-07-07 03:00:00+00:00,0.667,0,1
9783,2022-07-07 03:30:00+00:00,1.0,0,1
9784,2022-07-07 04:00:00+00:00,0.667,0,1
9785,2022-07-07 04:30:00+00:00,0.333,0,1
9786,2022-07-07 05:00:00+00:00,0.667,0,1
9787,2022-07-07 05:30:00+00:00,0.667,0,1
9788,2022-07-07 06:00:00+00:00,1.0,0,1
9789,2022-07-07 06:30:00+00:00,2.0,0,1
9790,2022-07-07 07:00:00+00:00,3.0,0,0
9791,2022-07-07 07:30:00+00:00,1.667,0,1
9792,2022-07-07 08:00:00+00:00,1.333,0,1
9793,2022-07-07 08:30:00+00:00,0.667,0,1
9794,2022-07-07 09:00:00+00:00,2.0,0,1
9795,2022-07-07 09:30:00+00:00,2.333,0,1
9796,2022-07-07 10:00:00+00:00,2.0,0,1
9797,2022-07-07 10:30:00+00:00,3.0,0,0
9798,2022-07-07 11:00:00+00:00,3.0,0,0
9799,2022-07-07 11:30:00+00:00,4.0,1,0
9800,2022-07-07 12:00:00+00:00,4.0,1,0
9801,2022-07-07 12:30:00+00:00,4.667,1,0
9802,2022-07-07 13:00:00+00:00,4.333,1,0
9803,2022-07-07 13:30:00+00:00,6.333,1,0
9804,2022-07-07 14:00:00+00:00,5.667,1,0
9805,2022-07-07 14:30:00+00:00,5.0,1,0
9806,2022-07-07 15:00:00+00:00,4.0,1,0
9807,2022-07-07 15:30:00+00:00,4.667,1,0
9808,2022-07-07 16:00:00+00:00,3.667,1,0
9809,2022-07-07 16:30:00+00:00,3.667,1,0
9810,2022-07-07 17:00:00+00:00,4.0,1,0
9811,2022-07-07 17:30:00+00:00,4.0,1,0
9812,2022-07-07 18:00:00+00:00,3.333,1,0
9813,2022-07-07 18:30:00+00:00,4.0,1,0
9814,2022-07-07 19:00:00+00:00,3.333,1,0
9815,2022-07-07 19:30:00+00:00,2.667,0,1
9816,2022-07-07 20:00:00+00:00,3.667,1,0
9817,2022-07-07 20:30:00+00:00,3.667,1,0
9818,2022-07-07 21:00:00+00:00,3.333,1,0
9819,2022-07-07 21:30:00+00:00,4.0,1,0
9820,2022-07-07 22:00:00+00:00,4.667,1,0
9821,2022-07-07 22:30:00+00:00,4.0,1,0
9822,2022-07-07 23:00:00+00:00,3.667,1,0
9823,2022-07-07 23:30:00+00:00,4.0,1,0
9824,2022-07-08 00:00:00+00:00,4.333,1,0
9825,2022-07-08 00:30:00+00:00,4.333,1,0
9826,2022-07-08 01:00:00+00:00,5.0,1,0
9827,2022-07-08 01:30:00+00:00,5.333,1,0
9828,2022-07-08 02:00:00+00:00,5.667,1,0
9829,2022-07-08 02:30:00+00:00,5.333,1,0
9830,2022-07-08 03:00:00+00:00,5.333,1,0
9831,2022-07-08 03:30:00+00:00,4.667,1,0
9832,2022-07-08 04:00:00+00:00,5.0,1,0
9833,2022-07-08 04:30:00+00:00,4.0,1,0
9834,2022-07-08 05:00:00+00:00,3.667,1,0
9835,2022-07-08 05:30:00+00:00,3.0,0,0
9836,2022-07-08 06:00:00+00:00,3.333,1,0
9837,2022-07-08 06:30:00+00:00,3.0,0,0
9838,2022-07-08 07:00:00+00:00,3.333,1,0
9839,2022-07-08 07:30:00+00:00,4.333,1,0
9840,2022-07-08 08:00:00+00:00,3.0,0,0
9841,2022-07-08 08:30:00+00:00,3.333,1,0
9842,2022-07-08 09:00:00+00:00,2.333,0,1
9843,2022-07-08 09:30:00+00:00,2.667,0,1
9844,2022-07-08 10:00:00+00:00,2.667,0,1
9845,2022-07-08 10:30:00+00:00,3.0,0,0
9846,2022-07-08 11:00:00+00:00,3.333,1,0
9847,2022-07-08 11:30:00+00:00,3.667,1,0
9848,2022-07-08 12:00:00+00:00,3.667,1,0
9849,2022-07-08 12:30:00+00:00,2.0,0,1
9850,2022-07-08 13:00:00+00:00,2.0,0,1
9851,2022-07-08 13:30:00+00:00,2.333,0,1
9852,2022-07-08 14:00:00+00:00,2.667,0,1
9853,2022-07-08 14:30:00+00:00,2.0,0,1
9854,2022-07-08 15:00:00+00:00,1.667,0,1
9855,2022-07-08 15:30:00+00:00,1.333,0,1
9856,2022-07-08 16:00:00+00:00,0.333,0,1
9857,2022-07-08 16:30:00+00:00,0.333,0,1
9858,2022-07-08 17:00:00+00:00,0.333,0,1
9859,2022-07-18 12:00:00+00:00,2.333,0,1
9860,2022-07-18 12:30:00+00:00,3.0,0,0
9861,2022-07-18 13:00:00+00:00,2.667,0,1
9862,2022-07-18 13:30:00+00:00,1.667,0,1
9863,2022-07-18 14:00:00+00:00,1.333,0,1
9864,2022-07-18 14:30:00+00:00,1.0,0,1
9865,2022-07-18 15:00:00+00:00,1.0,0,1
9866,2022-07-18 15:30:00+00:00,0.667,0,1
9867,2022-07-18 16:00:00+00:00,0.333,0,1
9868,2022-07-18 16:30:00+00:00,0.667,0,1
9869,2022-07-18 17:00:00+00:00,1.0,0,1
9870,2022-07-18 17:30:00+00:00,2.0,0,1
9871,2022-07-18 18:00:00+00:00,2.0,0,1
9872,2022-07-18 18:30:00+00:00,2.333,0,1
9873,2022-07-18 19:00:00+00:00,2.333,0,1
9874,2022-07-18 19:30:00+00:00,2.333,0,1
9875,2022-07-18 20:00:00+00:00,3.333,1,0
9876,2022-07-18 20:30:00+00:00,3.0,0,0
9877,2022-07-18 21:00:00+00:00,4.0,1,0
9878,2022-07-18 21:30:00+00:00,4.333,1,0
9879,2022-07-18 22:00:00+00:00,3.667,1,0
9880,2022-07-18 22:30:00+00:00,3.0,0,0
9881,2022-07-18 23:00:00+00:00,2.0,0,1
9882,2022-07-18 23:30:00+00:00,2.0,0,1
9883,2022-07-19 00:00:00+00:00,2.333,0,1
9884,2022-07-19 00:30:00+00:00,2.0,0,1
9885,2022-07-19 01:00:00+00:00,2.0,0,1
9886,2022-07-19 01:30:00+00:00,3.667,1,0
9887,2022-07-19 02:00:00+00:00,3.0,0,0
9888,2022-07-19 02:30:00+00:00,3.0,0,0
9889,2022-07-19 03:00:00+00:00,4.333,1,0
9890,2022-07-19 03:30:00+00:00,3.333,1,0
9891,2022-07-19 04:00:00+00:00,3.0,0,0
9892,2022-07-19 04:30:00+00:00,3.0,0,0
9893,2022-07-19 05:00:00+00:00,4.667,1,0
9894,2022-07-19 05:30:00+00:00,4.0,1,0
9895,2022-07-19 06:00:00+00:00,5.0,1,0
9896,2022-07-19 06:30:00+00:00,4.667,1,0
9897,2022-07-19 07:00:00+00:00,4.333,1,0
9898,2022-07-19 07:30:00+00:00,4.333,1,0
9899,2022-07-19 08:00:00+00:00,3.667,1,0
9900,2022-07-19 08:30:00+00:00,5.0,1,0
9901,2022-07-19 09:00:00+00:00,4.333,1,0
9902,2022-07-19 09:30:00+00:00,4.333,1,0
9903,2022-07-19 10:00:00+00:00,4.0,1,0
9904,2022-07-19 10:30:00+00:00,3.333,1,0
9905,2022-07-19 11:00:00+00:00,3.333,1,0
9906,2022-07-19 11:30:00+00:00,4.0,1,0
9907,2022-07-19 12:00:00+00:00,6.0,1,0
9908,2022-07-19 12:30:00+00:00,4.0,1,0
9909,2022-07-19 13:00:00+00:00,3.333,1,0
9910,2022-07-19 13:30:00+00:00,3.0,0,0
9911,2022-07-19 14:00:00+00:00,3.333,1,0
9912,2022-07-19 14:30:00+00:00,3.667,1,0
9913,2022-07-19 15:00:00+00:00,4.0,1,0
9914,2022-07-19 15:30:00+00:00,3.667,1,0
9915,2022-07-19 16:00:00+00:00,4.333,1,0
9916,2022-07-19 16:30:00+00:00,4.333,1,0
9917,2022-07-19 17:00:00+00:00,3.333,1,0
9918,2022-07-19 17:30:00+00:00,3.333,1,0
9919,2022-07-19 18:00:00+00:00,3.333,1,0
9920,2022-07-19 18:30:00+00:00,3.333,1,0
9921,2022-07-19 19:00:00+00:00,4.667,1,0
9922,2022-07-19 19:30:00+00:00,5.333,1,0
9923,2022-07-19 20:00:00+00:00,4.667,1,0
9924,2022-07-19 20:30:00+00:00,3.0,0,0
9925,2022-07-19 21:00:00+00:00,3.333,1,0
9926,2022-07-19 21:30:00+00:00,4.667,1,0
9927,2022-07-19 22:00:00+00:00,3.667,1,0
9928,2022-07-19 22:30:00+00:00,3.667,1,0
9929,2022-07-19 23:00:00+00:00,2.667,0,1
9930,2022-07-19 23:30:00+00:00,2.0,0,1
9931,2022-07-20 00:00:00+00:00,1.667,0,1
9932,2022-07-20 00:30:00+00:00,2.0,0,1
9933,2022-07-20 01:00:00+00:00,2.667,0,1
9934,2022-07-20 01:30:00+00:00,2.0,0,1
9935,2022-07-20 02:00:00+00:00,2.0,0,1
9936,2022-07-20 02:30:00+00:00,2.333,0,1
9937,2022-07-20 03:00:00+00:00,3.0,0,0
9938,2022-07-20 03:30:00+00:00,3.0,0,0
9939,2022-07-20 04:00:00+00:00,2.333,0,1
9940,2022-07-20 04:30:00+00:00,1.667,0,1
9941,2022-07-20 05:00:00+00:00,1.667,0,1
9942,2022-07-20 05:30:00+00:00,1.333,0,1
9943,2022-07-20 06:00:00+00:00,0.667,0,1
9944,2022-07-20 06:30:00+00:00,0.667,0,1
9945,2022-07-20 07:00:00+00:00,0.667,0,1
9946,2022-07-20 07:30:00+00:00,1.333,0,1
9947,2022-07-20 08:00:00+00:00,0.667,0,1
9948,2022-07-20 08:30:00+00:00,0.667,0,1
9949,2022-07-20 09:00:00+00:00,0.333,0,1
9950,2022-07-20 09:30:00+00:00,0.667,0,1
9951,2022-07-20 10:00:00+00:00,1.0,0,1
9952,2022-07-20 10:30:00+00:00,1.0,0,1
9953,2022-07-20 11:00:00+00:00,1.333,0,1
9954,2022-07-20 11:30:00+00:00,2.0,0,1
9955,2022-07-20 12:00:00+00:00,2.0,0,1
9956,2022-08-07 05:00:00+00:00,2.333,0,1
9957,2022-08-07 05:30:00+00:00,2.667,0,1
9958,2022-08-07 06:00:00+00:00,2.667,0,1
9959,2022-08-07 06:30:00+00:00,2.667,0,1
9960,2022-08-07 07:00:00+00:00,3.0,0,0
9961,2022-08-07 07:30:00+00:00,2.333,0,1
9962,2022-08-07 08:00:00+00:00,2.667,0,1
9963,2022-08-07 08:30:00+00:00,2.667,0,1
9964,2022-08-07 09:00:00+00:00,2.0,0,1
9965,2022-08-07 09:30:00+00:00,2.0,0,1
9966,2022-08-07 10:00:00+00:00,3.333,1,0
9967,2022-08-07 10:30:00+00:00,3.667,1,0
9968,2022-08-07 11:00:00+00:00,2.667,0,1
9969,2022-08-07 11:30:00+00:00,5.0,1,0
9970,2022-08-07 12:00:00+00:00,4.0,1,0
9971,2022-08-07 12:30:00+00:00,4.0,1,0
9972,2022-08-07 13:00:00+00:00,5.0,1,0
9973,2022-08-07 13:30:00+00:00,3.667,1,0
9974,2022-08-07 14:00:00+00:00,3.667,1,0
9975,2022-08-07 14:30:00+00:00,4.667,1,0
9976,2022-08-07 15:00:00+00:00,4.333,1,0
9977,2022-08-07 15:30:00+00:00,4.667,1,0
9978,2022-08-07 16:00:00+00:00,4.333,1,0
9979,2022-08-07 16:30:00+00:00,4.0,1,0
9980,2022-08-07 17:00:00+00:00,4.0,1,0
9981,2022-08-07 17:30:00+00:00,2.667,0,1
9982,2022-08-07 18:00:00+00:00,3.0,0,0
9983,2022-08-07 18:30:00+00:00,3.667,1,0
9984,2022-08-07 19:00:00+00:00,4.333,1,0
9985,2022-08-07 19:30:00+00:00,3.0,0,0
9986,2022-08-07 20:00:00+00:00,4.333,1,0
9987,2022-08-07 20:30:00+00:00,5.0,1,0
9988,2022-08-07 21:00:00+00:00,5.0,1,0
9989,2022-08-07 21:30:00+00:00,5.333,1,0
9990,2022-08-07 22:00:00+00:00,5.667,1,0
9991,2022-08-07 22:30:00+00:00,5.0,1,0
9992,2022-08-07 23:00:00+00:00,5.333,1,0
9993,2022-08-07 23:30:00+00:00,6.667,1,0
9994,2022-08-08 00:00:00+00:00,6.0,1,0
9995,2022-08-08 00:30:00+00:00,4.0,1,0
9996,2022-08-08 01:00:00+00:00,4.0,1,0
9997,2022-08-08 01:30:00+00:00,4.0,1,0
9998,2022-08-08 02:00:00+00:00,4.667,1,0
9999,2022-08-08 02:30:00+00:00,5.0,1,0
10000,2022-08-08 03:00:00+00:00,4.667,1,0
10001,2022-08-08 03:30:00+00:00,4.333,1,0
10002,2022-08-08 04:00:00+00:00,4.0,1,0
10003,2022-08-08 04:30:00+00:00,4.333,1,0
10004,2022-08-08 05:00:00+00:00,4.333,1,0
10005,2022-08-08 05:30:00+00:00,5.0,1,0
10006,2022-08-08 06:00:00+00:00,5.0,1,0
10007,2022-08-08 06:30:00+00:00,4.667,1,0
10008,2022-08-08 07:00:00+00:00,4.333,1,0
10009,2022-08-08 07:30:00+00:00,5.0,1,0
10010,2022-08-08 08:00:00+00:00,5.333,1,0
10011,2022-08-08 08:30:00+00:00,3.667,1,0
10012,2022-08-08 09:00:00+00:00,3.333,1,0
10013,2022-08-08 09:30:00+00:00,3.0,0,0
10014,2022-08-08 10:00:00+00:00,3.0,0,0
10015,2022-08-08 10:30:00+00:00,3.667,1,0
10016,2022-08-08 11:00:00+00:00,4.333,1,0
10017,2022-08-08 11:30:00+00:00,4.667,1,0
10018,2022-08-08 12:00:00+00:00,3.333,1,0
10019,2022-08-08 12:30:00+00:00,3.333,1,0
10020,2022-08-08 13:00:00+00:00,2.667,0,1
10021,2022-08-08 13:30:00+00:00,3.0,0,0
10022,2022-08-08 14:00:00+00:00,3.0,0,0
10023,2022-08-08 14:30:00+00:00,3.667,1,0
10024,2022-08-08 15:00:00+00:00,3.333,1,0
10025,2022-08-08 15:30:00+00:00,3.0,0,0
10026,2022-08-08 16:00:00+00:00,2.667,0,1
10027,2022-08-08 16:30:00+00:00,2.0,0,1
10028,2022-08-08 17:00:00+00:00,3.0,0,0
10029,2022-08-08 17:30:00+00:00,3.0,0,0
10030,2022-08-08 18:00:00+00:00,3.333,1,0
10031,2022-08-08 18:30:00+00:00,4.0,1,0
10032,2022-08-08 19:00:00+00:00,4.0,1,0
10033,2022-08-08 19:30:00+00:00,4.333,1,0
10034,2022-08-08 20:00:00+00:00,4.0,1,0
10035,2022-08-08 20:30:00+00:00,3.333,1,0
10036,2022-08-08 21:00:00+00:00,3.0,0,0
10037,2022-08-08 21:30:00+00:00,2.667,0,1
10038,2022-08-08 22:00:00+00:00,4.667,1,0
10039,2022-08-08 22:30:00+00:00,3.667,1,0
10040,2022-08-08 23:00:00+00:00,3.333,1,0
10041,2022-08-08 23:30:00+00:00,3.0,0,0
10042,2022-08-09 00:00:00+00:00,2.667,0,1
10043,2022-08-09 00:30:00+00:00,1.667,0,1
10044,2022-08-09 01:00:00+00:00,1.667,0,1
10045,2022-08-09 01:30:00+00:00,1.333,0,1
10046,2022-08-09 02:00:00+00:00,2.667,0,1
10047,2022-08-09 02:30:00+00:00,3.0,0,0
10048,2022-08-09 03:00:00+00:00,3.0,0,0
10049,2022-08-09 03:30:00+00:00,4.667,1,0
10050,2022-08-09 04:00:00+00:00,4.333,1,0
10051,2022-08-09 04:30:00+00:00,4.0,1,0
10052,2022-08-09 05:00:00+00:00,3.333,1,0
10053,2022-08-16 21:30:00+00:00,1.0,0,1
10054,2022-08-16 22:00:00+00:00,1.333,0,1
10055,2022-08-16 22:30:00+00:00,2.0,0,1
10056,2022-08-16 23:00:00+00:00,2.0,0,1
10057,2022-08-16 23:30:00+00:00,2.0,0,1
10058,2022-08-17 00:00:00+00:00,2.333,0,1
10059,2022-08-17 00:30:00+00:00,2.0,0,1
10060,2022-08-17 01:00:00+00:00,1.667,0,1
10061,2022-08-17 01:30:00+00:00,1.667,0,1
10062,2022-08-17 02:00:00+00:00,1.333,0,1
10063,2022-08-17 02:30:00+00:00,1.333,0,1
10064,2022-08-17 03:00:00+00:00,4.333,1,0
10065,2022-08-17 03:30:00+00:00,1.333,0,1
10066,2022-08-17 04:00:00+00:00,2.667,0,1
10067,2022-08-17 04:30:00+00:00,3.0,0,0
10068,2022-08-17 05:00:00+00:00,2.0,0,1
10069,2022-08-17 05:30:00+00:00,2.667,0,1
10070,2022-08-17 06:00:00+00:00,1.0,0,1
10071,2022-08-17 06:30:00+00:00,1.667,0,1
10072,2022-08-17 07:00:00+00:00,1.667,0,1
10073,2022-08-17 07:30:00+00:00,0.667,0,1
10074,2022-08-17 08:00:00+00:00,1.0,0,1
10075,2022-08-17 08:30:00+00:00,1.667,0,1
10076,2022-08-17 09:00:00+00:00,1.667,0,1
10077,2022-08-17 09:30:00+00:00,3.0,0,0
10078,2022-08-17 10:00:00+00:00,2.333,0,1
10079,2022-08-17 10:30:00+00:00,3.333,1,0
10080,2022-08-17 11:00:00+00:00,2.333,0,1
10081,2022-08-17 11:30:00+00:00,3.333,1,0
10082,2022-08-17 12:00:00+00:00,2.0,0,1
10083,2022-08-17 12:30:00+00:00,1.667,0,1
10084,2022-08-17 13:00:00+00:00,2.667,0,1
10085,2022-08-17 13:30:00+00:00,4.0,1,0
10086,2022-08-17 14:00:00+00:00,3.0,0,0
10087,2022-08-17 14:30:00+00:00,2.667,0,1
10088,2022-08-17 15:00:00+00:00,2.333,0,1
10089,2022-08-17 15:30:00+00:00,3.333,1,0
10090,2022-08-17 16:00:00+00:00,4.0,1,0
10091,2022-08-17 16:30:00+00:00,3.667,1,0
10092,2022-08-17 17:00:00+00:00,5.667,1,0
10093,2022-08-17 17:30:00+00:00,5.333,1,0
10094,2022-08-17 18:00:00+00:00,6.333,1,0
10095,2022-08-17 18:30:00+00:00,5.667,1,0
10096,2022-08-17 19:00:00+00:00,5.333,1,0
10097,2022-08-17 19:30:00+00:00,5.333,1,0
10098,2022-08-17 20:00:00+00:00,6.0,1,0
10099,2022-08-17 20:30:00+00:00,6.333,1,0
10100,2022-08-17 21:00:00+00:00,7.0,1,0
10101,2022-08-17 21:30:00+00:00,5.0,1,0
10102,2022-08-17 22:00:00+00:00,4.0,1,0
10103,2022-08-17 22:30:00+00:00,4.333,1,0
10104,2022-08-17 23:00:00+00:00,4.667,1,0
10105,2022-08-17 23:30:00+00:00,3.667,1,0
10106,2022-08-18 00:00:00+00:00,3.0,0,0
10107,2022-08-18 00:30:00+00:00,3.0,0,0
10108,2022-08-18 01:00:00+00:00,3.0,0,0
10109,2022-08-18 01:30:00+00:00,3.0,0,0
10110,2022-08-18 02:00:00+00:00,3.0,0,0
10111,2022-08-18 02:30:00+00:00,2.667,0,1
10112,2022-08-18 03:00:00+00:00,3.0,0,0
10113,2022-08-18 03:30:00+00:00,1.667,0,1
10114,2022-08-18 04:00:00+00:00,1.667,0,1
10115,2022-08-18 04:30:00+00:00,2.333,0,1
10116,2022-08-18 05:00:00+00:00,3.667,1,0
10117,2022-08-18 05:30:00+00:00,3.0,0,0
10118,2022-08-18 06:00:00+00:00,3.0,0,0
10119,2022-08-18 06:30:00+00:00,3.667,1,0
10120,2022-08-18 07:00:00+00:00,4.0,1,0
10121,2022-08-18 07:30:00+00:00,2.667,0,1
10122,2022-08-18 08:00:00+00:00,2.667,0,1
10123,2022-08-18 08:30:00+00:00,3.0,0,0
10124,2022-08-18 09:00:00+00:00,2.0,0,1
10125,2022-08-18 09:30:00+00:00,1.333,0,1
10126,2022-08-18 10:00:00+00:00,2.0,0,1
10127,2022-08-18 10:30:00+00:00,2.333,0,1
10128,2022-08-18 11:00:00+00:00,3.667,1,0
10129,2022-08-18 11:30:00+00:00,3.667,1,0
10130,2022-08-18 12:00:00+00:00,4.667,1,0
10131,2022-08-18 12:30:00+00:00,4.333,1,0
10132,2022-08-18 13:00:00+00:00,4.0,1,0
10133,2022-08-18 13:30:00+00:00,4.333,1,0
10134,2022-08-18 14:00:00+00:00,5.0,1,0
10135,2022-08-18 14:30:00+00:00,5.333,1,0
10136,2022-08-18 15:00:00+00:00,6.0,1,0
10137,2022-08-18 15:30:00+00:00,5.0,1,0
10138,2022-08-18 16:00:00+00:00,4.667,1,0
10139,2022-08-18 16:30:00+00:00,4.333,1,0
10140,2022-08-18 17:00:00+00:00,3.667,1,0
10141,2022-08-18 17:30:00+00:00,2.667,0,1
10142,2022-08-18 18:00:00+00:00,3.333,1,0
10143,2022-08-18 18:30:00+00:00,3.0,0,0
10144,2022-08-18 19:00:00+00:00,3.667,1,0
10145,2022-08-18 19:30:00+00:00,3.0,0,0
10146,2022-08-18 20:00:00+00:00,3.667,1,0
10147,2022-08-18 20:30:00+00:00,6.0,1,0
10148,2022-08-18 21:00:00+00:00,6.0,1,0
10149,2022-08-19 01:00:00+00:00,4.0,1,0
10150,2022-08-19 01:30:00+00:00,3.333,1,0
10151,2022-08-19 02:00:00+00:00,3.333,1,0
10152,2022-08-19 02:30:00+00:00,3.333,1,0
10153,2022-08-19 03:00:00+00:00,3.0,0,0
10154,2022-08-19 03:30:00+00:00,3.333,1,0
10155,2022-08-19 04:00:00+00:00,3.0,0,0
10156,2022-08-19 04:30:00+00:00,3.333,1,0
10157,2022-08-19 05:00:00+00:00,3.333,1,0
10158,2022-08-19 05:30:00+00:00,2.667,0,1
10159,2022-08-19 06:00:00+00:00,2.333,0,1
10160,2022-08-19 06:30:00+00:00,2.0,0,1
10161,2022-08-19 07:00:00+00:00,1.667,0,1
10162,2022-08-19 07:30:00+00:00,1.667,0,1
10163,2022-08-19 08:00:00+00:00,1.333,0,1
10164,2022-08-19 08:30:00+00:00,2.333,0,1
10165,2022-08-19 09:00:00+00:00,2.0,0,1
10166,2022-08-19 09:30:00+00:00,2.333,0,1
10167,2022-08-19 10:00:00+00:00,2.333,0,1
10168,2022-08-19 10:30:00+00:00,2.333,0,1
10169,2022-08-19 11:00:00+00:00,2.0,0,1
10170,2022-08-19 11:30:00+00:00,2.667,0,1
10171,2022-08-19 12:00:00+00:00,3.333,1,0
10172,2022-08-19 12:30:00+00:00,2.667,0,1
10173,2022-08-19 13:00:00+00:00,1.667,0,1
10174,2022-08-19 13:30:00+00:00,2.0,0,1
10175,2022-08-19 14:00:00+00:00,1.667,0,1
10176,2022-08-19 14:30:00+00:00,2.0,0,1
10177,2022-08-19 15:00:00+00:00,2.333,0,1
10178,2022-08-19 15:30:00+00:00,2.333,0,1
10179,2022-08-19 16:00:00+00:00,2.333,0,1
10180,2022-08-19 16:30:00+00:00,2.667,0,1
10181,2022-08-19 17:00:00+00:00,3.0,0,0
10182,2022-08-19 17:30:00+00:00,5.667,1,0
10183,2022-08-19 18:00:00+00:00,5.333,1,0
10184,2022-08-19 18:30:00+00:00,5.0,1,0
10185,2022-08-19 19:00:00+00:00,4.667,1,0
10186,2022-08-19 19:30:00+00:00,4.667,1,0
10187,2022-08-19 20:00:00+00:00,5.333,1,0
10188,2022-08-19 20:30:00+00:00,4.333,1,0
10189,2022-08-19 21:00:00+00:00,4.333,1,0
10190,2022-08-19 21:30:00+00:00,4.667,1,0
10191,2022-08-19 22:00:00+00:00,4.333,1,0
