,time,values,above_3,below_3,above_6,below_6,above_9,below_9
2698,2016-11-25 08:30:00+00:00,3.667,1,0,0,1,0,1
2699,2016-11-25 09:00:00+00:00,3.0,0,0,0,1,0,1
2700,2016-11-25 09:30:00+00:00,3.333,1,0,0,1,0,1
2701,2016-11-25 10:00:00+00:00,3.333,1,0,0,1,0,1
2702,2016-11-25 10:30:00+00:00,3.333,1,0,0,1,0,1
2703,2016-11-25 11:00:00+00:00,3.333,1,0,0,1,0,1
2704,2016-11-25 11:30:00+00:00,3.333,1,0,0,1,0,1
2705,2016-11-25 12:00:00+00:00,5.0,1,0,0,1,0,1
2706,2016-11-25 12:30:00+00:00,5.333,1,0,0,1,0,1
2707,2016-11-25 13:00:00+00:00,4.333,1,0,0,1,0,1
2708,2016-11-25 13:30:00+00:00,4.0,1,0,0,1,0,1
2709,2016-11-25 14:00:00+00:00,3.0,0,0,0,1,0,1
2710,2016-11-25 14:30:00+00:00,3.0,0,0,0,1,0,1
2711,2016-11-25 15:00:00+00:00,3.0,0,0,0,1,0,1
2712,2016-11-25 15:30:00+00:00,3.0,0,0,0,1,0,1
2713,2016-11-25 16:00:00+00:00,4.0,1,0,0,1,0,1
2714,2016-11-25 16:30:00+00:00,4.667,1,0,0,1,0,1
2715,2016-11-25 17:00:00+00:00,3.667,1,0,0,1,0,1
2716,2016-11-25 17:30:00+00:00,3.667,1,0,0,1,0,1
2717,2016-11-25 18:00:00+00:00,4.0,1,0,0,1,0,1
2718,2016-11-25 18:30:00+00:00,3.667,1,0,0,1,0,1
2719,2016-11-25 19:00:00+00:00,4.333,1,0,0,1,0,1
2720,2016-11-25 19:30:00+00:00,5.333,1,0,0,1,0,1
2721,2016-11-25 20:00:00+00:00,5.0,1,0,0,1,0,1
2722,2016-11-25 20:30:00+00:00,3.667,1,0,0,1,0,1
2723,2016-11-25 21:00:00+00:00,2.667,0,1,0,1,0,1
2724,2016-11-25 21:30:00+00:00,2.333,0,1,0,1,0,1
2725,2016-11-25 22:00:00+00:00,2.333,0,1,0,1,0,1
2726,2016-11-25 22:30:00+00:00,2.0,0,1,0,1,0,1
2727,2016-11-25 23:00:00+00:00,2.333,0,1,0,1,0,1
2728,2016-11-25 23:30:00+00:00,2.0,0,1,0,1,0,1
2729,2016-11-26 00:00:00+00:00,2.333,0,1,0,1,0,1
2730,2016-11-26 00:30:00+00:00,2.667,0,1,0,1,0,1
2731,2016-11-26 01:00:00+00:00,3.0,0,0,0,1,0,1
2732,2016-11-26 01:30:00+00:00,3.0,0,0,0,1,0,1
2733,2016-11-26 02:00:00+00:00,2.333,0,1,0,1,0,1
2734,2016-11-26 02:30:00+00:00,3.0,0,0,0,1,0,1
2735,2016-11-26 03:00:00+00:00,2.667,0,1,0,1,0,1
2736,2016-11-26 03:30:00+00:00,2.667,0,1,0,1,0,1
2737,2016-11-26 04:00:00+00:00,2.667,0,1,0,1,0,1
2738,2016-11-26 04:30:00+00:00,3.0,0,0,0,1,0,1
2739,2016-11-26 05:00:00+00:00,2.667,0,1,0,1,0,1
2740,2016-11-26 05:30:00+00:00,3.667,1,0,0,1,0,1
2741,2016-11-26 06:00:00+00:00,3.0,0,0,0,1,0,1
2742,2016-11-26 06:30:00+00:00,3.333,1,0,0,1,0,1
2743,2016-11-26 07:00:00+00:00,2.333,0,1,0,1,0,1
2744,2016-11-26 07:30:00+00:00,2.667,0,1,0,1,0,1
2745,2016-11-26 08:00:00+00:00,2.333,0,1,0,1,0,1
2746,2016-11-26 08:30:00+00:00,2.333,0,1,0,1,0,1
2747,2016-11-26 09:00:00+00:00,2.667,0,1,0,1,0,1
2748,2016-11-26 09:30:00+00:00,2.333,0,1,0,1,0,1
2749,2016-11-26 10:00:00+00:00,2.333,0,1,0,1,0,1
2750,2016-11-26 10:30:00+00:00,2.0,0,1,0,1,0,1
2751,2016-11-26 11:00:00+00:00,2.0,0,1,0,1,0,1
2752,2016-11-26 11:30:00+00:00,3.0,0,0,0,1,0,1
2753,2016-11-26 12:00:00+00:00,2.333,0,1,0,1,0,1
2754,2016-11-26 12:30:00+00:00,2.333,0,1,0,1,0,1
2755,2016-11-26 13:00:00+00:00,2.333,0,1,0,1,0,1
2756,2016-11-26 13:30:00+00:00,1.667,0,1,0,1,0,1
2757,2016-11-26 14:00:00+00:00,1.0,0,1,0,1,0,1
2758,2016-11-26 14:30:00+00:00,1.667,0,1,0,1,0,1
2759,2016-11-26 15:00:00+00:00,2.0,0,1,0,1,0,1
2760,2016-11-26 15:30:00+00:00,2.667,0,1,0,1,0,1
2761,2016-11-26 16:00:00+00:00,3.333,1,0,0,1,0,1
2762,2016-11-26 16:30:00+00:00,3.333,1,0,0,1,0,1
2763,2016-11-26 17:00:00+00:00,3.0,0,0,0,1,0,1
2764,2016-11-26 17:30:00+00:00,3.0,0,0,0,1,0,1
2765,2016-11-26 18:00:00+00:00,3.333,1,0,0,1,0,1
2766,2016-11-26 18:30:00+00:00,3.0,0,0,0,1,0,1
2767,2016-11-26 19:00:00+00:00,2.333,0,1,0,1,0,1
2768,2016-11-26 19:30:00+00:00,2.0,0,1,0,1,0,1
2769,2016-11-26 20:00:00+00:00,2.0,0,1,0,1,0,1
2770,2016-11-26 20:30:00+00:00,1.667,0,1,0,1,0,1
2771,2016-11-26 21:00:00+00:00,2.333,0,1,0,1,0,1
2772,2016-11-26 21:30:00+00:00,2.333,0,1,0,1,0,1
2773,2016-11-26 22:00:00+00:00,2.667,0,1,0,1,0,1
2774,2016-11-26 22:30:00+00:00,2.0,0,1,0,1,0,1
2775,2016-11-26 23:00:00+00:00,2.0,0,1,0,1,0,1
2776,2016-11-26 23:30:00+00:00,2.667,0,1,0,1,0,1
2777,2016-11-27 00:00:00+00:00,2.0,0,1,0,1,0,1
2778,2016-11-27 00:30:00+00:00,1.667,0,1,0,1,0,1
2779,2016-11-27 01:00:00+00:00,2.333,0,1,0,1,0,1
2780,2016-11-27 01:30:00+00:00,2.333,0,1,0,1,0,1
2781,2016-11-27 02:00:00+00:00,2.667,0,1,0,1,0,1
2782,2016-11-27 02:30:00+00:00,2.333,0,1,0,1,0,1
2783,2016-11-27 03:00:00+00:00,2.667,0,1,0,1,0,1
2784,2016-11-27 03:30:00+00:00,3.333,1,0,0,1,0,1
2785,2016-11-27 04:00:00+00:00,3.667,1,0,0,1,0,1
2786,2016-11-27 04:30:00+00:00,3.0,0,0,0,1,0,1
2787,2016-11-27 05:00:00+00:00,2.667,0,1,0,1,0,1
2788,2016-11-27 05:30:00+00:00,2.333,0,1,0,1,0,1
2789,2016-11-27 06:00:00+00:00,2.333,0,1,0,1,0,1
2790,2016-12-21 16:00:00+00:00,6.667,1,0,1,0,0,1
2791,2016-12-21 16:30:00+00:00,6.667,1,0,1,0,0,1
2792,2016-12-21 17:00:00+00:00,5.667,1,0,0,1,0,1
2793,2016-12-21 17:30:00+00:00,3.667,1,0,0,1,0,1
2794,2016-12-21 18:00:00+00:00,4.0,1,0,0,1,0,1
2795,2016-12-21 18:30:00+00:00,3.667,1,0,0,1,0,1
2796,2016-12-21 19:00:00+00:00,3.667,1,0,0,1,0,1
2797,2016-12-21 19:30:00+00:00,2.667,0,1,0,1,0,1
2798,2016-12-21 20:00:00+00:00,4.333,1,0,0,1,0,1
2799,2016-12-21 20:30:00+00:00,5.0,1,0,0,1,0,1
2800,2016-12-21 21:00:00+00:00,4.667,1,0,0,1,0,1
2801,2016-12-21 21:30:00+00:00,4.333,1,0,0,1,0,1
2802,2016-12-21 22:00:00+00:00,3.333,1,0,0,1,0,1
2803,2016-12-21 22:30:00+00:00,3.667,1,0,0,1,0,1
2804,2016-12-21 23:00:00+00:00,3.667,1,0,0,1,0,1
2805,2016-12-21 23:30:00+00:00,3.667,1,0,0,1,0,1
2806,2016-12-22 00:00:00+00:00,3.667,1,0,0,1,0,1
2807,2016-12-22 00:30:00+00:00,3.0,0,0,0,1,0,1
2808,2016-12-22 01:00:00+00:00,3.667,1,0,0,1,0,1
2809,2016-12-22 01:30:00+00:00,3.333,1,0,0,1,0,1
2810,2016-12-22 02:00:00+00:00,4.333,1,0,0,1,0,1
2811,2016-12-22 02:30:00+00:00,5.667,1,0,0,1,0,1
2812,2016-12-22 03:00:00+00:00,5.333,1,0,0,1,0,1
2813,2016-12-22 03:30:00+00:00,3.667,1,0,0,1,0,1
2814,2016-12-22 04:00:00+00:00,3.333,1,0,0,1,0,1
2815,2016-12-22 04:30:00+00:00,3.0,0,0,0,1,0,1
2816,2016-12-22 05:00:00+00:00,3.0,0,0,0,1,0,1
2817,2016-12-22 05:30:00+00:00,4.667,1,0,0,1,0,1
2818,2016-12-22 06:00:00+00:00,3.333,1,0,0,1,0,1
2819,2016-12-22 06:30:00+00:00,2.667,0,1,0,1,0,1
2820,2016-12-22 07:00:00+00:00,3.333,1,0,0,1,0,1
2821,2016-12-22 07:30:00+00:00,4.0,1,0,0,1,0,1
2822,2016-12-22 08:00:00+00:00,4.0,1,0,0,1,0,1
2823,2016-12-22 08:30:00+00:00,3.667,1,0,0,1,0,1
2824,2016-12-22 09:00:00+00:00,3.333,1,0,0,1,0,1
2825,2016-12-22 09:30:00+00:00,3.333,1,0,0,1,0,1
2826,2016-12-22 10:00:00+00:00,3.667,1,0,0,1,0,1
2827,2016-12-22 10:30:00+00:00,3.667,1,0,0,1,0,1
2828,2016-12-22 11:00:00+00:00,3.333,1,0,0,1,0,1
2829,2016-12-22 11:30:00+00:00,3.333,1,0,0,1,0,1
2830,2016-12-22 12:00:00+00:00,3.333,1,0,0,1,0,1
2831,2016-12-22 12:30:00+00:00,3.333,1,0,0,1,0,1
2832,2016-12-22 13:00:00+00:00,3.333,1,0,0,1,0,1
2833,2016-12-22 13:30:00+00:00,3.667,1,0,0,1,0,1
2834,2016-12-22 14:00:00+00:00,3.667,1,0,0,1,0,1
2835,2016-12-22 14:30:00+00:00,3.667,1,0,0,1,0,1
2836,2016-12-22 15:00:00+00:00,2.667,0,1,0,1,0,1
2837,2016-12-22 15:30:00+00:00,2.667,0,1,0,1,0,1
2838,2016-12-22 16:00:00+00:00,3.333,1,0,0,1,0,1
2839,2016-12-22 16:30:00+00:00,3.667,1,0,0,1,0,1
2840,2016-12-22 17:00:00+00:00,3.0,0,0,0,1,0,1
2841,2016-12-22 17:30:00+00:00,3.333,1,0,0,1,0,1
2842,2016-12-22 18:00:00+00:00,4.333,1,0,0,1,0,1
2843,2016-12-22 18:30:00+00:00,5.0,1,0,0,1,0,1
2844,2016-12-22 19:00:00+00:00,4.333,1,0,0,1,0,1
2845,2016-12-22 19:30:00+00:00,3.0,0,0,0,1,0,1
2846,2016-12-22 20:00:00+00:00,3.333,1,0,0,1,0,1
2847,2016-12-22 20:30:00+00:00,3.333,1,0,0,1,0,1
2848,2016-12-22 21:00:00+00:00,3.667,1,0,0,1,0,1
2849,2016-12-22 21:30:00+00:00,3.667,1,0,0,1,0,1
2850,2016-12-22 22:00:00+00:00,4.0,1,0,0,1,0,1
2851,2016-12-22 22:30:00+00:00,3.333,1,0,0,1,0,1
2852,2016-12-22 23:00:00+00:00,3.333,1,0,0,1,0,1
2853,2016-12-22 23:30:00+00:00,3.0,0,0,0,1,0,1
2854,2016-12-23 00:00:00+00:00,3.333,1,0,0,1,0,1
2855,2016-12-23 00:30:00+00:00,3.667,1,0,0,1,0,1
2856,2016-12-23 01:00:00+00:00,3.333,1,0,0,1,0,1
2857,2016-12-23 01:30:00+00:00,3.0,0,0,0,1,0,1
2858,2016-12-23 02:00:00+00:00,3.333,1,0,0,1,0,1
2859,2016-12-23 02:30:00+00:00,3.0,0,0,0,1,0,1
2860,2016-12-23 03:00:00+00:00,2.667,0,1,0,1,0,1
2861,2016-12-23 03:30:00+00:00,3.667,1,0,0,1,0,1
2862,2016-12-23 04:00:00+00:00,5.0,1,0,0,1,0,1
2863,2016-12-23 04:30:00+00:00,4.0,1,0,0,1,0,1
2864,2016-12-23 05:00:00+00:00,4.0,1,0,0,1,0,1
2865,2016-12-23 05:30:00+00:00,3.667,1,0,0,1,0,1
2866,2016-12-23 06:00:00+00:00,3.0,0,0,0,1,0,1
2867,2016-12-23 06:30:00+00:00,3.333,1,0,0,1,0,1
2868,2016-12-23 07:00:00+00:00,3.0,0,0,0,1,0,1
2869,2016-12-23 07:30:00+00:00,3.0,0,0,0,1,0,1
2870,2016-12-23 08:00:00+00:00,4.0,1,0,0,1,0,1
2871,2016-12-23 08:30:00+00:00,3.333,1,0,0,1,0,1
2872,2016-12-23 09:00:00+00:00,3.333,1,0,0,1,0,1
2873,2016-12-23 09:30:00+00:00,3.333,1,0,0,1,0,1
2874,2016-12-23 10:00:00+00:00,4.0,1,0,0,1,0,1
2875,2016-12-23 10:30:00+00:00,4.0,1,0,0,1,0,1
2876,2016-12-23 11:00:00+00:00,3.667,1,0,0,1,0,1
2877,2016-12-23 11:30:00+00:00,4.0,1,0,0,1,0,1
2878,2016-12-23 12:00:00+00:00,3.667,1,0,0,1,0,1
2879,2016-12-23 12:30:00+00:00,3.333,1,0,0,1,0,1
2880,2016-12-23 13:00:00+00:00,3.333,1,0,0,1,0,1
2881,2016-12-23 13:30:00+00:00,3.667,1,0,0,1,0,1
2882,2016-12-23 14:00:00+00:00,3.333,1,0,0,1,0,1
2883,2016-12-23 14:30:00+00:00,3.0,0,0,0,1,0,1
2884,2016-12-23 15:00:00+00:00,3.333,1,0,0,1,0,1
2885,2016-12-23 15:30:00+00:00,3.333,1,0,0,1,0,1
2886,2016-12-23 20:30:00+00:00,4.333,1,0,0,1,0,1
2887,2016-12-23 21:00:00+00:00,5.0,1,0,0,1,0,1
2888,2016-12-23 21:30:00+00:00,3.667,1,0,0,1,0,1
2889,2016-12-23 22:00:00+00:00,3.0,0,0,0,1,0,1
2890,2016-12-23 22:30:00+00:00,3.333,1,0,0,1,0,1
2891,2016-12-23 23:00:00+00:00,2.667,0,1,0,1,0,1
2892,2016-12-23 23:30:00+00:00,3.667,1,0,0,1,0,1
2893,2016-12-24 00:00:00+00:00,3.667,1,0,0,1,0,1
2894,2016-12-24 00:30:00+00:00,3.667,1,0,0,1,0,1
2895,2016-12-24 01:00:00+00:00,2.333,0,1,0,1,0,1
2896,2016-12-24 01:30:00+00:00,2.667,0,1,0,1,0,1
2897,2016-12-24 02:00:00+00:00,3.333,1,0,0,1,0,1
2898,2016-12-24 02:30:00+00:00,3.333,1,0,0,1,0,1
2899,2016-12-24 03:00:00+00:00,2.667,0,1,0,1,0,1
2900,2016-12-24 03:30:00+00:00,3.0,0,0,0,1,0,1
2901,2016-12-24 04:00:00+00:00,2.333,0,1,0,1,0,1
2902,2016-12-24 04:30:00+00:00,2.333,0,1,0,1,0,1
2903,2016-12-24 05:00:00+00:00,3.0,0,0,0,1,0,1
2904,2016-12-24 05:30:00+00:00,2.0,0,1,0,1,0,1
2905,2016-12-24 06:00:00+00:00,2.333,0,1,0,1,0,1
2906,2016-12-24 06:30:00+00:00,2.333,0,1,0,1,0,1
2907,2016-12-24 07:00:00+00:00,3.333,1,0,0,1,0,1
2908,2016-12-24 07:30:00+00:00,4.0,1,0,0,1,0,1
2909,2016-12-24 08:00:00+00:00,2.667,0,1,0,1,0,1
2910,2016-12-24 08:30:00+00:00,2.667,0,1,0,1,0,1
2911,2016-12-24 09:00:00+00:00,2.333,0,1,0,1,0,1
2912,2016-12-24 09:30:00+00:00,2.0,0,1,0,1,0,1
2913,2016-12-24 10:00:00+00:00,2.667,0,1,0,1,0,1
2914,2016-12-24 10:30:00+00:00,3.0,0,0,0,1,0,1
2915,2016-12-24 11:00:00+00:00,2.333,0,1,0,1,0,1
2916,2016-12-24 11:30:00+00:00,2.333,0,1,0,1,0,1
2917,2016-12-24 12:00:00+00:00,2.333,0,1,0,1,0,1
2918,2016-12-24 12:30:00+00:00,2.0,0,1,0,1,0,1
2919,2016-12-24 13:00:00+00:00,4.0,1,0,0,1,0,1
2920,2016-12-24 13:30:00+00:00,3.667,1,0,0,1,0,1
2921,2016-12-24 14:00:00+00:00,3.667,1,0,0,1,0,1
2922,2016-12-24 14:30:00+00:00,2.667,0,1,0,1,0,1
2923,2016-12-24 15:00:00+00:00,3.333,1,0,0,1,0,1
2924,2016-12-24 15:30:00+00:00,3.0,0,0,0,1,0,1
2925,2016-12-24 16:00:00+00:00,3.0,0,0,0,1,0,1
2926,2016-12-24 16:30:00+00:00,3.333,1,0,0,1,0,1
2927,2016-12-24 17:00:00+00:00,4.0,1,0,0,1,0,1
2928,2016-12-24 17:30:00+00:00,3.667,1,0,0,1,0,1
2929,2016-12-24 18:00:00+00:00,2.667,0,1,0,1,0,1
2930,2016-12-24 18:30:00+00:00,3.0,0,0,0,1,0,1
2931,2016-12-24 19:00:00+00:00,2.333,0,1,0,1,0,1
2932,2016-12-24 19:30:00+00:00,2.333,0,1,0,1,0,1
2933,2016-12-24 20:00:00+00:00,2.667,0,1,0,1,0,1
2934,2016-12-24 20:30:00+00:00,2.667,0,1,0,1,0,1
2935,2016-12-24 21:00:00+00:00,3.0,0,0,0,1,0,1
2936,2016-12-24 21:30:00+00:00,2.667,0,1,0,1,0,1
2937,2016-12-24 22:00:00+00:00,3.0,0,0,0,1,0,1
2938,2016-12-24 22:30:00+00:00,2.333,0,1,0,1,0,1
2939,2016-12-24 23:00:00+00:00,1.667,0,1,0,1,0,1
2940,2016-12-24 23:30:00+00:00,2.333,0,1,0,1,0,1
2941,2016-12-25 00:00:00+00:00,2.333,0,1,0,1,0,1
2942,2016-12-25 00:30:00+00:00,2.333,0,1,0,1,0,1
2943,2016-12-25 01:00:00+00:00,2.0,0,1,0,1,0,1
2944,2016-12-25 01:30:00+00:00,2.333,0,1,0,1,0,1
2945,2016-12-25 02:00:00+00:00,4.333,1,0,0,1,0,1
2946,2016-12-25 02:30:00+00:00,4.667,1,0,0,1,0,1
2947,2016-12-25 03:00:00+00:00,4.667,1,0,0,1,0,1
2948,2016-12-25 03:30:00+00:00,3.667,1,0,0,1,0,1
2949,2016-12-25 04:00:00+00:00,3.0,0,0,0,1,0,1
2950,2016-12-25 04:30:00+00:00,2.667,0,1,0,1,0,1
2951,2016-12-25 05:00:00+00:00,2.667,0,1,0,1,0,1
2952,2016-12-25 05:30:00+00:00,2.333,0,1,0,1,0,1
2953,2016-12-25 06:00:00+00:00,1.667,0,1,0,1,0,1
2954,2016-12-25 06:30:00+00:00,2.333,0,1,0,1,0,1
2955,2016-12-25 07:00:00+00:00,2.333,0,1,0,1,0,1
2956,2016-12-25 07:30:00+00:00,2.0,0,1,0,1,0,1
2957,2016-12-25 08:00:00+00:00,2.0,0,1,0,1,0,1
2958,2016-12-25 08:30:00+00:00,2.333,0,1,0,1,0,1
2959,2016-12-25 09:00:00+00:00,2.0,0,1,0,1,0,1
2960,2016-12-25 09:30:00+00:00,2.333,0,1,0,1,0,1
2961,2016-12-25 10:00:00+00:00,3.333,1,0,0,1,0,1
2962,2016-12-25 10:30:00+00:00,2.667,0,1,0,1,0,1
2963,2016-12-25 11:00:00+00:00,3.0,0,0,0,1,0,1
2964,2016-12-25 11:30:00+00:00,4.667,1,0,0,1,0,1
2965,2016-12-25 12:00:00+00:00,4.667,1,0,0,1,0,1
2966,2016-12-25 12:30:00+00:00,3.667,1,0,0,1,0,1
2967,2016-12-25 13:00:00+00:00,3.667,1,0,0,1,0,1
2968,2016-12-25 13:30:00+00:00,3.667,1,0,0,1,0,1
2969,2016-12-25 14:00:00+00:00,4.333,1,0,0,1,0,1
2970,2016-12-25 14:30:00+00:00,4.0,1,0,0,1,0,1
2971,2016-12-25 15:00:00+00:00,3.333,1,0,0,1,0,1
2972,2016-12-25 15:30:00+00:00,3.333,1,0,0,1,0,1
2973,2016-12-25 16:00:00+00:00,4.0,1,0,0,1,0,1
2974,2016-12-25 16:30:00+00:00,4.0,1,0,0,1,0,1
2975,2016-12-25 17:00:00+00:00,4.0,1,0,0,1,0,1
2976,2016-12-25 17:30:00+00:00,4.333,1,0,0,1,0,1
2977,2016-12-25 18:00:00+00:00,5.333,1,0,0,1,0,1
2978,2016-12-25 18:30:00+00:00,3.667,1,0,0,1,0,1
2979,2016-12-25 19:00:00+00:00,3.333,1,0,0,1,0,1
2980,2016-12-25 19:30:00+00:00,3.0,0,0,0,1,0,1
2981,2016-12-25 20:00:00+00:00,3.0,0,0,0,1,0,1
2982,2017-03-01 20:00:00+00:00,5.667,1,0,0,1,0,1
2983,2017-03-01 20:30:00+00:00,5.0,1,0,0,1,0,1
2984,2017-03-01 21:00:00+00:00,5.667,1,0,0,1,0,1
2985,2017-03-01 21:30:00+00:00,5.667,1,0,0,1,0,1
2986,2017-03-01 22:00:00+00:00,5.667,1,0,0,1,0,1
2987,2017-03-01 22:30:00+00:00,5.667,1,0,0,1,0,1
2988,2017-03-01 23:00:00+00:00,5.333,1,0,0,1,0,1
2989,2017-03-01 23:30:00+00:00,4.667,1,0,0,1,0,1
2990,2017-03-02 00:00:00+00:00,5.333,1,0,0,1,0,1
2991,2017-03-02 00:30:00+00:00,5.667,1,0,0,1,0,1
2992,2017-03-02 01:00:00+00:00,5.0,1,0,0,1,0,1
2993,2017-03-02 01:30:00+00:00,4.0,1,0,0,1,0,1
2994,2017-03-02 02:00:00+00:00,4.667,1,0,0,1,0,1
2995,2017-03-02 02:30:00+00:00,4.667,1,0,0,1,0,1
2996,2017-03-02 03:00:00+00:00,4.667,1,0,0,1,0,1
2997,2017-03-02 03:30:00+00:00,4.0,1,0,0,1,0,1
2998,2017-03-02 04:00:00+00:00,4.333,1,0,0,1,0,1
2999,2017-03-02 04:30:00+00:00,5.333,1,0,0,1,0,1
3000,2017-03-02 05:00:00+00:00,4.333,1,0,0,1,0,1
3001,2017-03-02 05:30:00+00:00,4.0,1,0,0,1,0,1
3002,2017-03-02 06:00:00+00:00,5.333,1,0,0,1,0,1
3003,2017-03-02 06:30:00+00:00,4.333,1,0,0,1,0,1
3004,2017-03-02 07:00:00+00:00,4.0,1,0,0,1,0,1
3005,2017-03-02 07:30:00+00:00,4.0,1,0,0,1,0,1
3006,2017-03-02 08:00:00+00:00,3.333,1,0,0,1,0,1
3007,2017-03-02 08:30:00+00:00,3.667,1,0,0,1,0,1
3008,2017-03-02 09:00:00+00:00,3.0,0,0,0,1,0,1
3009,2017-03-02 09:30:00+00:00,3.667,1,0,0,1,0,1
3010,2017-03-02 10:00:00+00:00,4.333,1,0,0,1,0,1
3011,2017-03-02 10:30:00+00:00,5.333,1,0,0,1,0,1
3012,2017-03-02 11:00:00+00:00,5.333,1,0,0,1,0,1
3013,2017-03-02 11:30:00+00:00,4.667,1,0,0,1,0,1
3014,2017-03-02 12:00:00+00:00,3.667,1,0,0,1,0,1
3015,2017-03-02 12:30:00+00:00,3.667,1,0,0,1,0,1
3016,2017-03-02 13:00:00+00:00,4.667,1,0,0,1,0,1
3017,2017-03-02 13:30:00+00:00,5.333,1,0,0,1,0,1
3018,2017-03-02 14:00:00+00:00,5.0,1,0,0,1,0,1
3019,2017-03-02 14:30:00+00:00,3.667,1,0,0,1,0,1
3020,2017-03-02 15:00:00+00:00,3.0,0,0,0,1,0,1
3021,2017-03-02 15:30:00+00:00,3.333,1,0,0,1,0,1
3022,2017-03-02 16:00:00+00:00,3.667,1,0,0,1,0,1
3023,2017-03-02 16:30:00+00:00,3.667,1,0,0,1,0,1
3024,2017-03-02 17:00:00+00:00,3.667,1,0,0,1,0,1
3025,2017-03-02 17:30:00+00:00,3.333,1,0,0,1,0,1
3026,2017-03-02 18:00:00+00:00,3.333,1,0,0,1,0,1
3027,2017-03-02 18:30:00+00:00,3.333,1,0,0,1,0,1
3028,2017-03-02 19:00:00+00:00,4.333,1,0,0,1,0,1
3029,2017-03-02 19:30:00+00:00,5.333,1,0,0,1,0,1
3030,2017-03-02 20:00:00+00:00,4.667,1,0,0,1,0,1
3031,2017-03-02 20:30:00+00:00,4.0,1,0,0,1,0,1
3032,2017-03-02 21:00:00+00:00,3.333,1,0,0,1,0,1
3033,2017-03-02 21:30:00+00:00,2.667,0,1,0,1,0,1
3034,2017-03-02 22:00:00+00:00,3.0,0,0,0,1,0,1
3035,2017-03-02 22:30:00+00:00,3.0,0,0,0,1,0,1
3036,2017-03-02 23:00:00+00:00,2.667,0,1,0,1,0,1
3037,2017-03-02 23:30:00+00:00,2.0,0,1,0,1,0,1
3038,2017-03-03 00:00:00+00:00,3.333,1,0,0,1,0,1
3039,2017-03-03 00:30:00+00:00,3.667,1,0,0,1,0,1
3040,2017-03-03 01:00:00+00:00,3.667,1,0,0,1,0,1
3041,2017-03-03 01:30:00+00:00,4.0,1,0,0,1,0,1
3042,2017-03-03 02:00:00+00:00,4.333,1,0,0,1,0,1
3043,2017-03-03 02:30:00+00:00,4.0,1,0,0,1,0,1
3044,2017-03-03 03:00:00+00:00,3.667,1,0,0,1,0,1
3045,2017-03-03 03:30:00+00:00,4.0,1,0,0,1,0,1
3046,2017-03-03 04:00:00+00:00,3.667,1,0,0,1,0,1
3047,2017-03-03 04:30:00+00:00,4.0,1,0,0,1,0,1
3048,2017-03-03 05:00:00+00:00,4.333,1,0,0,1,0,1
3049,2017-03-03 05:30:00+00:00,4.667,1,0,0,1,0,1
3050,2017-03-03 06:00:00+00:00,3.667,1,0,0,1,0,1
3051,2017-03-03 06:30:00+00:00,3.667,1,0,0,1,0,1
3052,2017-03-03 07:00:00+00:00,3.667,1,0,0,1,0,1
3053,2017-03-03 07:30:00+00:00,4.333,1,0,0,1,0,1
3054,2017-03-03 08:00:00+00:00,3.667,1,0,0,1,0,1
3055,2017-03-03 08:30:00+00:00,4.667,1,0,0,1,0,1
3056,2017-03-03 09:00:00+00:00,4.0,1,0,0,1,0,1
3057,2017-03-03 09:30:00+00:00,4.0,1,0,0,1,0,1
3058,2017-03-03 10:00:00+00:00,4.0,1,0,0,1,0,1
3059,2017-03-03 10:30:00+00:00,3.667,1,0,0,1,0,1
3060,2017-03-03 11:00:00+00:00,3.333,1,0,0,1,0,1
3061,2017-03-03 11:30:00+00:00,3.667,1,0,0,1,0,1
3062,2017-03-03 12:00:00+00:00,4.0,1,0,0,1,0,1
3063,2017-03-03 12:30:00+00:00,3.667,1,0,0,1,0,1
3064,2017-03-03 13:00:00+00:00,3.667,1,0,0,1,0,1
3065,2017-03-03 13:30:00+00:00,2.333,0,1,0,1,0,1
3066,2017-03-03 14:00:00+00:00,3.0,0,0,0,1,0,1
3067,2017-03-03 14:30:00+00:00,3.0,0,0,0,1,0,1
3068,2017-03-03 15:00:00+00:00,3.667,1,0,0,1,0,1
3069,2017-03-03 15:30:00+00:00,4.0,1,0,0,1,0,1
3070,2017-03-03 16:00:00+00:00,3.333,1,0,0,1,0,1
3071,2017-03-03 16:30:00+00:00,3.667,1,0,0,1,0,1
3072,2017-03-03 17:00:00+00:00,4.0,1,0,0,1,0,1
3073,2017-03-03 17:30:00+00:00,4.667,1,0,0,1,0,1
3074,2017-03-03 18:00:00+00:00,3.333,1,0,0,1,0,1
3075,2017-03-03 18:30:00+00:00,2.0,0,1,0,1,0,1
3076,2017-03-03 19:00:00+00:00,1.333,0,1,0,1,0,1
3077,2017-03-03 19:30:00+00:00,1.333,0,1,0,1,0,1
3078,2017-03-27 10:30:00+00:00,6.0,1,0,0,0,0,1
3079,2017-03-27 11:00:00+00:00,5.0,1,0,0,1,0,1
3080,2017-03-27 11:30:00+00:00,4.667,1,0,0,1,0,1
3081,2017-03-27 12:00:00+00:00,4.333,1,0,0,1,0,1
3082,2017-03-27 12:30:00+00:00,5.0,1,0,0,1,0,1
3083,2017-03-27 13:00:00+00:00,5.333,1,0,0,1,0,1
3084,2017-03-27 13:30:00+00:00,4.667,1,0,0,1,0,1
3085,2017-03-27 14:00:00+00:00,4.0,1,0,0,1,0,1
